author_id,rating,submission_time,review_text,product_id
6503756947,4,2015-07-13,"I really hoped I would hate this and return it because it’s rough to fall in love with something so expensive, but I’m just finishing my first week with this serum and I really do see a difference. My skin is noticeably brighter and smoother in the mornings. I haven’t seen a change in pore size yet, but it hasn’t yet been 2 weeks so I’ll wait to reserve judgement on that claim. I am generally extremely wary of anything that seems to be hailed as a miracle product but I have been impressed so far, especially with the texture of my skin and hyper pigmentation. Four stars for price. Will most likely repurchase",P392246
7868529688,4,2021-07-24,"The Superfood Cleanser was my first introduction to the brand Youth to the People. This cleanser is considered a cult favorite amongst skincare junkies and I was incredibly excited to be able to try it out for myself. As the name would suggest, this cleanser is jam packed with a bunch of “superfood” extracts including kale, spinach, green tea, alfalfa, vitamins C, E, and K. This cleanser has a thick gel consistency and doesn’t foam up too much. While the upfront cost of the cleanser is quite pricey at $36, the cost per oz isn’t that bad at $4. Since this cleanser is more so marketed for those with oily/combo skin, I was concerned it might be too stripping for my extremely dry skin; however, I was pleasantly surprised to discover that this cleanser worked for me! It thoroughly cleanses my skin without leaving my skin feeling tight and squeaky clean. This is probably the “strongest” cleanser that I can use without making my skin overly stripped. I like to use this on days when my skin is feeling a bit oilier or more congested than usual or when I’m wearing a lot of makeup to ensure that my face is completely clean. I’m a big fan of the Superfood Cleanser!!",P411387
1793931938,5,2021-06-25,this is my favorite moisturizer for winter time. in the summer I can use just this without anything under. I have sensitive skin with rosacea and this doesnt irritate my skin at all and is very soothing.,P463371
5060026331,5,2019-08-23,Great last step for my skin care. Hydrates my skin but does not make it oily. The product sinks in to the face.,P411539
10543020482,5,2020-08-18,"I recently tried this product after breaking out in an unexpected rash from a new toner I tried. Within 4-5 days after using it in the day & at night, the rash disappeared and my skin went back to normal! I struggle with acne prone/sensitive skin and this didn’t bother me at all! I definitely recommend it!",P248407
6385244331,3,2020-01-16,"I’ll start by saying that I do not use night creams as often as I should. I wear very little makeup during the week so I rarely wash my face at night. However, when I have used this product, I love how soft and moisturized my skin feels! When I wake up the next morning, I almost don’t even want to wash my face again because it feels so nice!",P440312
6704913444,5,2020-06-20,"This is an amazing toner, if you know how to use it! Dont use any other acids or retinol with it. After apply it, wait a few minutes before applying your next product (a hyaluronic and then a night cream is perfect). It’s supposed to have a tingly feeling and only meant to be used once a week. It’ll change your skin!!",P427406
6893046984,5,2019-01-07,This has made such a difference in my skincare routine! I love using this product with the Tatcha Violet-C Brightening Serum. The Essence really helps and boosts the effectiveness of the serum. It is light and doesn’t have a fragrance. My skin feels so soft and plump after applying. Highly recommended!,P415771
8494384420,5,2019-06-17,"This is like actual magic. I have a lot of redness in my skin and I’m super fair so in the summer I can get kind of lobster-y. I’ve been using this product every day for maybe three months and it’s a total game changer. I was putting it on before a day out with a friend and she actually asked me what foundation I was using because of how dramatically it changed the tone of my skin. I plan to rebuy, I bought the smaller sized version and that’s the one that’s lasted me for the past few months so I’m not sure if I’ll ever splurge for the larger just because I feel like I wouldn’t run out before it expired. This is an amazing product for those out there who have fair skin with a lot of redness!",P411540
23439172493,5,2020-10-10,"I loved this product! It may have been a sample, but so far, so good. I have extremely oily skin. I blotted my face before using this and this was a loose cream (in between watery and thick). It also smelled really good! It was easy to spread. I came back an hour later to see it’s progress of how it’s settling on my skin. It completely absorbed!!! It didn’t make me shiny, nor greasy, nor sticky. It was very moisturizing without making me oily again. Most other serums make me oily and slick, but this is excellent!",P418346
1582875624,4,2010-05-01,"I canuse this on my lips, my eyelids and my cuticles and hands!",P42204
1843871170,4,2017-02-10,"Pros: These take makeup off really well without irritating my eyes or leaving residue. Cons: The exfoliating side is way too rough for sensitive skin, so I just don’t use it.",P409800
1081152710,5,2016-12-12,Great system. Noticed a change in the texture of my skin after a couple of treatments. I will definitely buy again.,P269122
1616313935,4,2019-05-01,"Currently my favourite make-up remover! Only a small amount is needed and it does an amazing job at removing it all without stressing your skin out. I love that it comes with a spatula to keep the product uncontaminated. Careful using around the eye area because it does cause some slight blurry vision, but disappears quicker than most other balms.",P450271
8665446415,5,2020-04-09,"I love this product because it’s ocean friendly, considering I love the ocean life! Love how it melts into my skin without making me appear ashy, it instantly soaks in my skin on contact! Loving this sunscreen & so happy that it’s SPF 50+ & great overall sunscreen!",P456398
2749370957,5,2018-04-21,I love this! its a nice alternative to the Lala cream (which I also love) but I know some feel the Lala texture is too thick for their liking.I am so so happy with this so far!,P427421
1402887117,1,2009-01-26,This product made me breakout horribly! Actually the entire 3 step system made my skin breakout horribly. I had never had such a terrible complexion like I did when I was using this. It is way too harsh for my skin. I was left with half of a bottle of this horrible product. Waste of money!!,P122882
12623503682,4,2020-08-08,helped me so much with acne scars! it stings a little at first and takes a couple weeks to really fade scars...  but i love this toner!,P427406
1826637403,5,2018-04-20,This product has made a difference in my skin care routine. I love the way my skin feels and looks when I use this and all of my Tatcha products.,P415771
5503377024,5,2020-10-17,"I call this “neutral” because I have dry skin but am acne-prone, and this cream really hydrates and keeps my skin soft without feeling greasy or breaking me out, and does not cause any irritation. This is the first cream I’ve ever tried (I’m in my late 40s) that has hit all these marks, so the price is worth it.",P432829
6707457128,2,2019-01-10,The only thing I liked about this was the smell. But I had to use multiple ones to get all the makeup off.,P409800
1722617333,3,2010-02-22,"not finding the same results now after a bit over 1 yr of use... post childbirth, I have had trouble fighting breakouts and “acne“... this product was my Superman starting out, this last cycle was a bit disappointing. Anyone have an awesome product to reccommend??!!",P4016
5968581180,5,2018-10-11,The term a little goes a long way is very fitting with this face wash. Literally a tiny bit turns foamy and makes your face feel amazing. Never going back to any other cleanser.,P427536
6695701066,1,2019-01-07,Dried out my skin.  Didn’t like it at all!,P427421
779481065,5,2009-08-30,"AMAZING! I love this stuff! I’ve been using it forever and it’s wonderful! It’s very natural looking with just a hint of shine and smells fantastic! Just don’t leave it in the heat or it will melt, I live in Houston so i have to make sure not to leave it in my car lol",P42205
2028107863,5,2012-04-25,"Great product - my lips were dry, cracked, and constantly peeling. I had tried professional lip products that you could only buy through a doc or skin care professional, and those didn’t even work. This stuff made my lips tons better after just a few days and I haven’t had any issues with my lips since. I maybe use it once a day now, and I’ve been impressed with how long its lasted. The cost is a bit much, but once you get over that and start using it - you’ll be hooked!",P302103
1819440334,5,2016-04-11,favorite facial cotton! it’s 100% natural and super soft and gentle to the face! I use it with toner and make up remover products. can’t live without it.,P173726
8635008628,4,2016-10-15,"In my experience this lotion provides a great light texture that is hydrating enough for dry areas without any greasiness in my t-zone. It even seemed to be nicely mattifying, absorbed quickly, and provided a great base for makeup. The scent could be a little bit better, but overall I am very satisfied (though I will be keeping an eye out for a comparable product at a lower price point).",P381030
2504133548,5,2019-04-02,Love love love. It’s pretty good. I’m not sure what it actually does but I like it in my skincare routine.,P415771
8220110013,5,2022-08-29,"Wow! I have been very impressed with Dermalogica’s Daily Microfoliant Exfoliator since I introduced it into my routine for seven days. The powder is soft, finely milled and, when activated with water, turns into a nice lathery paste. Some granules remain and provide a gentle exfoliation. I enjoy how it feels as I massage it into my skin for a minute (as directed). You can customize the amount of exfoliation with how much water to powder ratio. I also liked working this down my neck and the decolletage area. My skin has never felt better and I saw an improvement with large pores. My face is left feeling super smooth, soft, and a perfect canvas for my foundation. I am only sad that I received a seven-day sample, as I love this exfoliant now!  I received this complimentary from Dermalogica Sampling.",P423688
1568710024,5,2022-06-25,Really enjoy this product. I got a sample size and it leaves my eyes hydrated. I do get dry skin around my eyes sometimes but have not noticed this since I started this product. Gel like consistency that feels great when applied.,P500701
10444151523,2,2018-08-15,"I got a sample of this and it was too potent for my skin. To be fair, I have pretty sensitive and reactive skin, but I would recommend patch testing this.",P309308
1446271882,4,2020-11-16,"While I love the smell, it’s not as moisturizing as I’d like. It may be a good summer lip balm but for the fall/winter it’s definitely not my go to. If you don’t require a balm that’s super hydrating then it might be fine.",P415747
5662648315,5,2021-12-07,"Have been buying this for years, I love how it makes my skin hydrated!",P427419
1121475844,4,2020-08-28,"Great texture, great scent, great results. Bought more than once now.",P459299
6039179056,5,2017-12-17,This is the best moisturizer for oily to extremely oily skin. Applying it right before foundation makes the foundation go on very smoothly. I have acne prone skin and this product has never caused a breakout.,P122900
8185510015,5,2022-02-25,"My go to night cream! Goes on light, with a gentle texture to it. Worth every penny!",P427421
1308591983,3,2018-01-18,"Wish this worked for me but unfortunately, it caused pretty bad breakouts which stopped once I switched to a different moisturizer",P418218
28870853254,5,2022-12-07,This leaves my skin silky soft. I love it! I will be buying this again.,P504595
32044902965,5,2021-12-28,Love this product so much! The perfect make up base. Luminous flawless finish! Am just so obsessed with it . A little goes a long way and doesn’t break you out. Blends foundation like a dream. Amazing,P270594
1909043365,5,2020-02-24,Never realized I carried this much dead skin around. This product works great!! Watch skin roll off!!,P377561
23154821820,2,2019-05-21,"After reading all of the great reviews about this product, I was extremely excited to try it. However, it did absolutely nothing to my skin. I continued to use it in hopes of seeing results but after finishing the product completely, I was left super disappointed. Will not be repurchasing",P400207
1613597183,4,2019-10-08,I received a sample of this product and I feel it was effective in smoothing my skin,P269122
28966410660,5,2022-01-11,I love it! It makes my skin so soft and it feels so hydrated right after,P461537
1318040932,4,2020-05-07,I use this at night and a little goes a long way. It tingles a little and when I wake up in the morning my skin looks very hydrated. I’M NOT SURE IT is worth the price tag. I think you could get the same type of results from a cheaper product but this does what it says it will.,P406712
12386378718,5,2020-08-08,This product is actually so amazing. I had an awful breakout and I used some as a spot treatment overnight. And I checked later in the night and my acne underneath disappeared - like there was no swelling or redness or anything.,P3617
7029410863,1,2017-10-14,"Everyone’s skin is different, however, this cream made me break out like crazy. My skin was also dry after a couple hours. I have sensitive combination skin. This is a purchase I regret :(",P411388
2499191435,5,2023-01-10,Really have been enjoying this eye cream. I’ve been grabbing it ever since I received it. It does a great job at depuffing and brightening up my eyes in the morning. Great eye cream if your on the mark for it. Just wish it wasn’t so expensive. Gifted by Sunday Riley.,P424948
6554985066,3,2016-10-18,The pros: slightly helped with my acne. Dried out my oil and acne bumpsThe cons: stung basically everywhere when i apply part one. Stung a little less when I applied step 2. Did about 15 peels and my skin didn’t seem to become acclimated.,P377533
1418354036,5,2021-07-21,Great way to “precleanse”. I use it in the evening to remove makeup then follow with my regular face wash. My skin feels so much cleaner since I bought this. I would use the makeup removing cloths or face washes that claim they remove makeup but my skin would still have traces of makeup.,P443350
12243718522,5,2021-12-02,Buy it! This cold weather makes my lips so dry that I used this mask and it help with dryness and healing my cracked lips,P475908
5556232143,5,2021-02-24,"Amazing pimple patch! I’ve used a couple different brands before, but this one was by far the best. Worked fast and had great results. I’m super happy with this purchase and definitely recommend to people who get a few spots here and there. Will definitely continue using.",P421275
23700997221,5,2021-01-31,"I am in LOVE with this serum. I’ve been using it morning and night for about three weeks. I can already see an improvement in my skin’s appearance. It’s great as a base / moisturizer under makeup as well as perfect for a makeup free day. I received this item for free my honest review, but it’s something I’ll be purchasing in the future!",P466155
5320662859,5,2019-04-05,"MY SKIN HAS NEVER LOOKED BESTE! I got this cleanser as part of the sephora birthday gift and I instantly fell in love!!!!! My skin is super smooth, not a breakout in sight and even my black heads are dissapearing. I’ve struggled with mild acne for some years and really nothing had worked till I tried this.",P426836
7651330450,4,2019-06-05,"I usually use this every other night or twice a week, and it tightens my face in the morning. Used to tingle at first but after a few weeks it’s fine. But I feel like I’m doing something wrong or it’s not working as fast. I might need something stronger or use it more consistently. I can’t put more details on the app for some reason, but I have dehydrated acne prone medium tan skin and I’m in my early 20s",P427413
33515422062,5,2022-11-21,I finished a sample of this before and absolutely loved it! So I am very happy to have the full size complimentary from Algenist. Pricey but my skin loves this so much! Makes my skin more plump. I also enjoy the new pump packaging.,P421277
8293066551,4,2018-07-14,"Really enjoyed the message and technology behind the product, it’s pretty cool. One of if not the only Acne Healing dots on the American market. I wish, though, there were more dots in the packaging for the price.",P421275
2468601757,5,2014-05-27,"heavy or oily, I use it twice a day and my eyes are always looking fresh and young! people actually gave me compliments on how good my eyes look. I do recommend this product! I have use it for more than 2 years or more, My favorite eye cream!",P122774
25075644104,1,2022-03-04,"Received this complimentary of influenster . Unfortunately my sensitive skin was not a fan , and I ended up even drier and red than before using it !",P421235
12465524755,5,2019-05-07,I recently discovered this product and let me tell you it was nothing but amazing. I loved the way it would leave my skin looking so clean and radiant. I loved how it would remove my makeup and remove all the dirt from my face. I recommend this product to everyone and I will definitely be buying it from now on.  I received this product as a free sample.,P456412
974052684,2,2018-06-12,"I wanted this to work out so badly. Its light, goes on smooth",P454380
6422168305,5,2019-08-19,Love to use this when I don’t feel like wearing any makeup. I received this free for testing purposes.,P411540
1937244150,5,2016-07-15,"As instructed I’ve used this mask after cleansing for 4 days now. I suffer from acne scars that typically take forever to heal, and there has never been a time in my life where my skin has been completely clear. However, after using this mask my acne scars have all visibly lightened and some of the older ones are completely gone! Moreover, a very small amount of this product will cover your entire face meaning it will last longer than some masks where you have to glob it on, so in my opinion it’s good value for the money you spend.",P400207
5458886683,3,2018-02-14,"I like the smell and texture of this product, but it ends about there. I don’t feel like it improved the texture of my lips or made them softer. It does have a lot of product for the money, so that’s a plus too. I’ll keep it, but I have better products at a less hefty price tag that I would choose over this.",P420652
1478793590,5,2016-03-19,"I use about every other day. I’m obsessed... I’ll use everyday if I’m not using my retinals. These give me a nice glow, but best of all keep my acne gone!",P269122
1740834862,5,2020-01-03,My skin was smoother the next morning after one use.  My large cystic pimple also shrunk overnight. Looking forward to the effects of twice a week use.,P442563
23521865369,5,2022-07-29,"This is the perfect moisturizer for me, especially since I’m doing no makeup looks this summer! Definitely boosted the way my skin looks",P411403
5094782520,5,2021-05-12,I received the complimentary from La Mer. I have wanted to try this product for so long and it definitely didn’t disappoint! It feels so luxurious and makes my skin feel so soft. I was a little worried it would be too heavy on my oily skin but it actually works amazing. Highly recommend if you have dry skin I think your skin would soak it right up! It doesn’t feel heavy and keeps me feeling moisturized.,P416341
5200454113,4,2013-01-05,"I was really excited about this product! And loved it when I first started using it. It made by skin feel refreshed and clean. But, I am also a retinol user for acne and anti-aging purposes! This cleansing gel counteracts what the retinal does (and says not to use it if you use retinol under the fine print!) Make sure you aware of this before purchasing! I wouldn’t have spent the money otherwise.",P39274
1118233708,1,2010-09-29,"I loved the feel of this on my skin, however, even after using two full bottles there was no difference in my “spots“",P94421
6393283142,5,2018-12-23,Love the texture and how it feels so nice on the skin! Thank you Influenster for letting me try this beauty out!,P473160
9667951633,5,2017-07-27,"This products smells amazing it has like a citrus/orange scent, quite amazing! It is a very soft scrub so it isn’t very harsh on the skin and could be used daily. Literally the tiniest amount of this cleanser goes a long way. I feel like it will last me forever!",P386197
9773467415,5,2022-12-11,"I love it, everyone has to have this peeling product. How amazing it is and how your face feels after applying this peeling solution there is no words to describe it",P442563
1663707366,5,2017-12-06,"I went through 2 samples of this stuff before I could pull the trigger on the (expensive) full size. But man this stuff works. It just does something to your skin. My skin is more plump and healthy, even less acne prone. It’s lovely to wear, it’s an oil, so yes, it makes your face shiny, but not an oil slick like some oils do. I use this day and night, 3 drops at night over the top of moisturizer and 2 drops before I apply makeup in the morning. It transforms how my foundation looks. Foundation often makes my skin look slightly dry and flakey. When I wear this oil underneath makeup, I become a glowing goddess. No flakes or creasing even at the very end of the day! I have combination skin and I think it would work well from combination to very dry. Very oily skin types might want to avoid using in the morning. It doesn’t have much of a smell in my opinion. The dropper is good quality, easy to get the right amount out and the glass bottle feels very luxe. Overall, this is something I highly recommend you at least get a sample of to try out!",P434336
5466941608,2,2020-09-19,"I purchased this as part of a set, and this dream mask was underwhelming compared to the day cream, serum and cleanser. I purposely used the products at different times to see what was truly effective. the other products did make me glow and my skin more radiant, but this did nothing. Nothing great, but it didn’t break me out or smell bad. I wouldn’t purchase this specific product again, but I do recommend other products from this brand!",P440307
8127730170,5,2019-05-19,"I really really like this product. The price is reasonable, especially since you only need to use it twice a week. The packaging is great, it tingles a bit but it’s not unpleasant and my skin looks great the next day! Would recommend! (but maybe not if your skin is sensitive)",P434548
1889166044,5,2021-03-10,I can’t say enough about this serum. It’s lightweight but fierce. I love all of the Ordinary products I’ve tried but this is my favourite. Such great value. My skin is smooth and doesn’t feel dry at all. I wear it under my moisturizer.,P427420
38300066278,2,2023-02-05,"very sticky, and lasts only a couple minutes. the sleeping mask is great, but not this product",P443563
7250262306,5,2021-06-24,"I was incredibly pleased and surprised with how the ultra facial cream made my skin look and feel. Sometimes “hydration” equals thick pore clogging cream. However, this cream wasn’t heavy yet packed the hydrating punch of a much thicker cream. I didn’t have any issues with skin irritation or breakouts when transitioning to this product and I loved how soft and smooth it made my skin feel for day or nighttime application. The 1.7 fl. oz. jar is also perfect for travel!",P422510
33232559015,5,2022-01-23,"I’ve been using this for about 5 or 6 months as a first cleanse, particularly if I’m wearing makeup. It’s been working great -- it breaks up makeup and sunscreen residue and feels soothing & moisturizing. I typically follow up with Farmacy’s whipped greens foaming cleanser. Despite having what I would consider oily, acne prone skin, this has not caused issues. I still get mostly hormonal 1-3 breakouts especially along my chin, but that’s not new.",P417238
21217485333,3,2020-06-12,"I like this product but i have a little issue with it. If like me,  you use a lot of skincare products such as serums and moisturizers,  once this primer is applied,  your makeup will slip off your face.  I want to try it without using any skincare product to see if the result will still be the same.  Overall I like its silkyness and smell. The price point is quite high for such little bottle.",P460512
5245131830,5,2020-01-14,I’m so amazed by this product and it has an absolute lifesaver during these winter months!  My skin feels moisturized all day long!,P454018
6303229036,5,2020-11-30,"this sunscreen is amazing!!! It smells great and feels really good on your skin, no white streaks/tint afterwards! I’m acne prone and it doesn’t break me out at all. I would definitely recommend! I received this product for free from Influenster for reviewing purposes.",P456398
1805312686,2,2020-03-30,"To be honest, it didn’t do anything for my skin:( I only  tried the one bottle. I felt like it was too expensive for no results after over two months. The nice thing about this product is that you don’t need a lot of it, it does go on smooth with other products. I tried using it with my night creams and by itself and I never say a difference in my skin",P439058
10977306454,5,2020-01-10,Drunk elephant sent this product to me and it is the best! It is SO HYDRATING but it doesn’t leave any residue. It makes my skin feel very smooth. I use this with moisturizer and I truly think I could use it on it’s own and still be very hydrated!,P406712
1022535062,5,2020-01-20,I was searching for new clean facial products for sensative skin. Tried this as a sample and loved it. I now use this every night to remove my make up. My skin feels clean and unbelievably smooth. In the morning I use Origins GinZing Refreshing Scrub. The two work perfectly for my skin.,P297516
5888627823,5,2021-12-29,"So good. I get compliments every single time I wear this. I’m a fair complexion and use about 6 drops and it will last for 3-5 days. It lightens over the time but comes off evenly, fades away just like a natural tan would. It doesn’t come off spotty.The color is amazing. I have never looked orange or discolored. I’m not great about exfoliating my face and it still goes on great. It does have a smell but that fades and doesn’t last more than a few hours. On days I have this product on, I only wear mascara. It’s that good.",P431180
5272572858,5,2022-05-26,I love glow recipe!! They seriously have the best skincare and every product I try I fall in love with! Not to mention the packaging is the cutest packaging I have ever seen! If you have acne prone skin I would highly recommend this toner.,P458219
5949276166,3,2021-04-19,I mean it works and it def takes your makeup off but it doesn’t melt into your face. You def have to work it in. Once washing it off it feels like you still have to wash it off so you def have to double cleanse. I got this under the impression it would work as a 2-in-1 (kind of like an oil to water based) cleanser but that is not the case. I probably won’t buy it again.,P478030
1309942150,5,2021-06-26,"I received this product complimentary from Influenster for testing purposes. Prior to using this product I’d never incorporated an essence into my skincare routine. Since this was really my first the bar has been set pretty high for any other essence. The four products sent in the box work so well together, but this one was my favorite. I used my hands to pat this onto my damp face. I didn’t want to use cotton as I figured it would absorb too much of this miracle elixir. Once applied it didn’t take long to dry/sink into my skin. I’ve been using this for about a month and my skin is looking very nice. Dark spots have faded, there have been no breakouts, and there is a glow/brightness. Also, my skin is SUPER soft. I love this essence!",P375849
5223587164,5,2020-06-26,I love this mass! I received it complimentary through influencer. My face was fresh radiant and soft in the morning! :-),P456208
8467810539,5,2020-08-02,Made my skin so incredibly soft! Felt super hydrated and my skin was brought back to life from weeks of travel,P461159
6198226954,2,2023-01-01,"Got a small sample first and really liked it - nice consistency, good for under makeup but also good before bed -  so I purchased the full-sized container. However after a month or two of use, I felt like my skin was getting dryer and dryer. I had to stop all other products (vitamin C, retinol, toner) that I had previously been using without issue, and go back to my old moisturizer to get my skin balanced back out (Clinique 100+ hour moisturizer)",P406712
8477631075,5,2016-11-10,"I apply 1 to 2 drops of this to my beauty blender to help moisten the blender and hydrate my skin as I apply my make up. Believe it or not, it actually helps keep make up in place as well, at least for me. I find it very useful to apply different oils to my blender to help my skin, but this by far is my favorite oil to use! Awesome product!",P376726
5359674552,1,2017-06-05,This mask gave no moisture to my face I actually think it made my skin dryer than it was.,P415701
5878929782,5,2020-04-23,My lips dry very easily. The used to get so chapped and even start to her hard and crack. I’ve tried a lot of lip balms to help treat it but nothing but this sleeping mask worked. This stuff is amazing. I apply a thick layer every night and it keeps my lips soft and hydrated throughout the night and the next day. 10/10 recommend.,P420652
5292397783,5,2023-01-10,"This Bobbi Brown product is a 2 in 1. It is a moisturizer and a primer. I like to have my products settle on my face before moving on to the next product, so this saves me so much time. I just have to put this on and I am set to start my makeup routine. It feels just like any moisturizer and has a smooth feel to it. I think the primer part of it is great as well, sets a nice base for foundations and helps with keeping my face matte all day!",P270594
5701469199,3,2014-09-05,"I have used this mask a few times and it’s alright. I love the creamy texture and the scent is wonderful, but I feel like my pore and blackheads were not reduced at all :(Compared to glam glow, this product doesn’t live up to the expectations!!",P297524
30352701881,5,2022-07-22,"I love the texture of this Anti-aging cream, it is easily absorbed, I applied it in the morning and at night, my skin looks and feels more hydrated and soft, it looks with a shine, my skin is easy to have spots and redness and you can see the more uniform tone I am very happy with this result, I will continue using this cream because I like the changes I have seen in my face.  I recommend it 100%",P411403
21990615204,5,2022-08-08,I absolutely love this product. This is the first serum I’ve ever tried from Fresh and I’m fairly impressed to be honest. I’ve been using it for about three weeks now and have seen a significant improvement in my skin.,P500633
987616067,2,2014-01-17,"I had high hopes for this makeup remover, but found that it really irritated my eyes. It did an alright job of removing makeup, but other products remove eye makeup just as well, without leaving your eyes watery and irritated afterwards.",P453816
1328346498,4,2017-07-29,First of all- this scrub smells wonderful! It definitely awakens your skin and your senses. It has an aroma therapeutic grapefruit/citrus scent. The tiny beads really make your skin feel fresh and clean- as if you just had a facial. I received this product complimentary via Influenster and have been using it in the shower daily. I love it! I definitely plan to continue to use and purchase in the future.,P386197
11176271938,4,2018-12-28,I love this product! Ive already noticed a difference in my skin and I’ve been using it for about a week. The only reason I didn’t give it five stars is because it’s a little hard to handle and apply because of how liquidy it is. I did receive this as a sample to test out from Influenster.,P415771
2317043713,5,2021-12-09,This stuff is addicting you can notice bright clearer skin the very next day I love putting this on as my last step before I sleep especially in the winter! My skin soaks this up and the vitamin C really does make a difference. I use their water based vitamin C in the morning and this at night my skin has never looked better!,P416563
5432180862,5,2019-05-03,I had a dry patch on my face for over a year and nothing helped. Just the sample size of this product was enough to make the skin smoother and calm redness within about 2 weeks. Bought the full size.,P427421
5500086455,5,2019-04-10,The scent of this lip balm is incredible.  I can’t put it down.  It smells like a lemon vanilla cookie.,P421243
2808759184,5,2017-01-13,"So far, so good! My skin is brighter and clearer after one use and did not over irritate my skin. Also the packaging is fantastic as usual with Drunk Elephant products. When I ordered this online, I did not realize that they put a good sized sample of the Marula Oil in the box as well, so that was a nice surprise! Worth the money. Treat yo self!",P415777
8409536553,5,2019-05-27,"This product became my favorite part of my skin care routine and is absolutely the best face mask I have ever used. I noticed results almost instantly, my pores appear smaller and my face just looks more even and toned. The cooling sensation from this mask is amazing. I use it a few times a week, my favorite way to use it is either in the evening after a long day in the sun or in the morning to help my skin feel refreshed, awake, and ready for the day! I will never stop repurchasing this product!",P431848
5384980909,3,2020-03-25,I really wanted to like this product but it didn’t wow me. I have oily skin and personally it didn’t provide any extra hydration. In fact it made my face dryer than what it normally is in the morning.,P394624
1824424052,2,2017-01-30,Received a sample at the store and couldn’t wait to try it because the label was cute. Smells really good but I already have oily skin and this made my face look greasy. Probably won’t use it again.,P415237
25993511362,2,2021-02-23,I really wanted to like this line but ended up making my skin oilier and irritated. My skin was extremely oily after a few hours of washing and applying the drops. I also got the cleanser and moisturizer so it could have been a combination of all the products. I do love the smell and how it feels as I applied it on my face. I didn’t help my already oily and sensitive skin.,P466123
1605007070,1,2019-12-24,"I wanted a new regimen to keep my skin clear and smooth. I purchased this niacinamide along with the ordinary daily set (squalane cleanser, hyaluronic acid, and moisturizer+HA). After the first use, my skin started to break out horribly- I hadn’t experienced that much acne since high school years. I would get many new pimples every day! My skin was also dried out from these products at the same time. Not to mention my skin would get really oily during the day- a problem I did not have before! My makeup turned into an oil slick. Overall, this totally ruined the balance of my skin!!! After stopping these products I stopped getting new breakouts. I have been trying to rehydrate my dry skin and heal these breakouts for the past week and restore it to what it was before. Still not back to normal- I wish I never tried these!",P427417
7662043686,5,2017-02-15,I really love this moisturizer. It is so silky and a little goes quite a long way. I use it morning and evening after cleansing. It feels so good when applying- it is cool and refreshing. My skin is plumped and hydrated. This is a winner!!,P415701
9981565058,5,2018-12-08,"I absolutely LOVE using this water cream as a hydrating cream right before doing my makeup or even just when my face needs a fresh feel. As soon as you put this on you will feel a cooling sensation and what I love is how fast your skin absorbs it, and doesn’t leave your face looking “ugly shiny” or sticky/oily. My skins type is a combination of oily around nose area, but dry everywhere else and this product is just perfect. Also I love the soft smell of rose water which isn’t as heavy as other products I’ve used. I do realize not everyone might want to risk/be able to buy this at its price but let me just tell you, it is worth every penny.",P454794
8429292524,5,2023-02-02,I have acne prone skin and when I switched to this moisturizer there was a very obvious improvement. It’s non comedogenic and doesn’t feel greasy at all,P427414
2509718033,5,2016-10-18,"While I use Luna bedtime, I love UFO for daytime, not greasy at all, actually mattifies. It keeps the blemishes and pimples at bay!",P410400
7316153598,5,2021-07-10,"I am absolutely in love with this product! I had adult acne on my forehead and near the base of my nose, but after using this my skin visibly cleared up. I don’t even have to use moisturizer afterwards. And unlike most moisturizing products, this one doesn’t leave my skin oily. TLDR: cleans and moisturizes, 10/10 would recommend",P480630
1118179798,5,2015-05-23,Noticeable results after one application.,P309308
5329210141,5,2021-03-18,"I received this product complimentary from glow recipe for reviewing purposes, review is completely honest as the brand instructed to be completely honest and non biased. I have been using it for a few weeks and have been really enjoying it before my moisturizer in the am and pm. It layers really well with everything I have used before and after - A little goes a long way and it absorbs quickly into the skin leaving my face feeling very hydrated without feeling oily or greasy. Could be used alone, It is light weight and easy to apply so really enjoy the texture. I like it more than I expected and will keep using and enjoying it.",P462699
7814172946,5,2022-08-23,My fourth tube of this and they never get old. The perfect lip product for during the day to keep up the hydration and glowiness. Forever a Laneige fan.,P443563
1363384706,2,2012-09-05,"This was not my favorite. It feels nice going on, but after time made my lips feel dry. It doesn’t ever absorb and the main ingredient is petrolatum (Also called mineral jelly petroleum jelly) and I am NOT a fan of this stuff. It is not moisturizing. I don’t get why the reviews are so good for this product. If you love the scent, okay but it doesn’t have anything good for your lips.",P266126
21053029004,4,2019-12-27,I found this night cream to be ultra hydrating.  My face has felt soft the morning after applying this cream but I am curious to see if it has positive long-term affects.,P440312
5399143437,5,2021-05-26,I really enjoy this product. This product is very calming to my skin. It makes my skin very hydrated. I only use about three to four drops each time I apply. It gave my skin a very healthy glow. I would highly recommend this product!,P426183
1803982866,5,2016-10-23,"I developed acne worse than my teenage years with pregnancy - I had blackheads and terrible outbreaks on my chin & forehead. A Sephora consultant recommended this and I was very skeptical since it was oil based. But I use two drops morning & night and it has worked like a charm! Doesn’t dry out my skin, and the smell is doesn’t bother me. Today is the first day I feel comfortable going out without foundation.",P410400
1621363617,5,2021-01-19,"This serum is amazing. I received this product to review from Influenster, and honestly I am in love. I have used it for 4 weeks now and my skin is glowing, not in the oily sense. My skin feels moisturized, plump, and happy, and I’ve noticed less fine lines. I have combination, acne-prone skin (yay adult acne!) and this doesn’t break me out nor make me more oily. Will be purchasing once I run out. Great product!",P466155
